_links,asOfDate,closingPrice,country,currency,dividendQualityScore,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,fundamentalAnalysisScore,latestAnnualFilingDate,latestQuarterlyAnnualFilingDate,latestSemiAnnualFilingDate,marketCap,name,oneMonthSharePricePerformance,oneYearSharePricePerformance,peers,profile,symbol
"{'self': {'href': '/companies/1812-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/1812-JP/alerts'}, 'cn:peers': {'href': '/companies/1812-JP/peers'}, 'cn:reports': {'href': '/companies/1812-JP/reports'}, 'cn:stats': {'href': '/companies/1812-JP/stats'}}",2019-05-07T00:00:00.000Z,14.725532683279,JAPAN,USD,92,TYO,19.212712170459,12.332972192127,59,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,7641.2178742055,Kajima Corp,0.24585125998771,-20.593962999026,"['1803-JP', '1879-JP', '1885-JP']","Kajima Corporation is engaged in the construction (civil engineering and building construction), real estate development, architectural design, civil engineering design, engineering, and other. The Company's segments include Civil Engineering, Building Construction, Real Estate Development, and Overseas Construction and Development. The Company serves as both project developer and contractor. The Company has a network of overseas subsidiaries and affiliates in North America, Asia and Europe providing building construction and/or real estate development business. The Company offers various technology and services, such as The Kajima Cut and Take Down Method; KAJIMA DESIGN; Kajima Technical Research Institute; Great Hanshin Earthquake Review; Kajima's Advanced Structural Control and Base Isolation Technologies; Himeji Castle Main Keep, and Engineering Services.",1812-JP
"{'self': {'href': '/companies/2220-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2220-JP/alerts'}, 'cn:peers': {'href': '/companies/2220-JP/peers'}, 'cn:reports': {'href': '/companies/2220-JP/reports'}, 'cn:stats': {'href': '/companies/2220-JP/stats'}}",2019-05-07T00:00:00.000Z,5250.0,JAPAN,JPY,83,TYO,6350.0,4540.0,53,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,110692.88475,"KAMEDA SEIKA CO., LTD.",1.3513513513514,-2.7777777777778,"['2222-JP', '2206-JP', '2207-JP', '2607-JP']","KAMEDA SEIKA CO., LTD. is a company mainly engaged in the manufacture and sale of confectioneries. The Company operates in three business segments. The Confectionery Manufacturing and Sale segment is engaged in the manufacture and sale of rice crackers and snacks. The Cargo Transportation and Storage segment provides transportation and storage services for its rice cracker products and raw materials. The Others segment is engaged in the manufacture and sale of long term storage foods, as well as the sale and repair of automobiles. As of March 31, 2014, the Company had 11 subsidiaries and two associated companies.",2220-JP
"{'self': {'href': '/companies/4452-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/4452-JP/alerts'}, 'cn:peers': {'href': '/companies/4452-JP/peers'}, 'cn:reports': {'href': '/companies/4452-JP/reports'}, 'cn:stats': {'href': '/companies/4452-JP/stats'}}",2019-05-07T00:00:00.000Z,8957.0,JAPAN,JPY,100,TYO,9387.0,7020.0,56,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,4359118.667696,Kao Corp,5.2031947380785,16.566892243623,"['4911-JP', '4912-JP', '4919-JP', '4929-JP']","Kao Corporation is engaged in the consumer product business and the chemical business. The Company operates through four segments. The Beauty Care Business segment manufactures and sells cosmetics, skin care and hair care products, including self cosmetics, toilet soaps, shampoos, phosphorus and others. The Human Health Care Business segment manufactures and sells food and beverage, sanitary and personal health products, including disposable diapers, bath additive, toothpaste and others. The Fabric and Home Care Business segment manufactures and sells fabric care and home care products, and also offers laundry detergents and fabric treatments and products for kitchen, bath, toilet and living room care. The Chemical Business segment manufactures and sells oleo chemicals, performance chemicals and specialty chemicals.",4452-JP
"{'self': {'href': '/companies/9869-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/9869-JP/alerts'}, 'cn:peers': {'href': '/companies/9869-JP/peers'}, 'cn:reports': {'href': '/companies/9869-JP/reports'}, 'cn:stats': {'href': '/companies/9869-JP/stats'}}",2019-05-07T00:00:00.000Z,32.592993860599,JAPAN,USD,100,TYO,37.016973636692,25.108342361863,69,2018-09-30T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,1177.5860415312,"KATO SANGYO CO., LTD.",-2.8263795423957,-9.75,"['7451-JP', '7481-JP', '2692-JP', '8142-JP']","KATO SANGYO CO., LTD. is a company mainly engaged in the food wholesale business. The Company operates in four business segments. The Room Temperature Distribution segment is engaged in the wholesale of processed foods and confectioneries, as well as the manufacture and processing of related products. The Low Temperature Distribution segment is engaged in the wholesale of low temperature foods and agricultural products. The Alcoholic Beverage Distribution segment is engaged in the wholesale of alcoholic beverages. The Others segment is involved in the logistic business and insurance agency business for the Company, as well as the operation of franchised restaurants. As of September 30, 2014, the Company had 22 subsidiaries and three associated companies.",9869-JP
"{'self': {'href': '/companies/KBR-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KBR-US/alerts'}, 'cn:peers': {'href': '/companies/KBR-US/peers'}, 'cn:reports': {'href': '/companies/KBR-US/reports'}, 'cn:stats': {'href': '/companies/KBR-US/stats'}}",2019-05-07T00:00:00.000Z,22.6,UNITED STATES,USD,83,NYSE,23.72,13.895,63,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,3197.1178366,"KBR, Inc.",13.56783919598,37.888956680903,"['FLR-US', 'JEC-US', 'TPC-US', 'MDR-US', 'MTZ-US', 'GVA-US', 'PRIM-US', 'E-US']","KBR, Inc. is a provider of professional services and technologies across the asset and program life-cycle within the government services and hydrocarbons industries. The Company operates through business segments, including Technology & Consulting (T&C), Engineering & Construction (E&C), Government Services (GS), Non-strategic Business and Other. The T&C business segment combines KBR technologies, knowledge-based services and its three specialty consulting brands, Granherne, Energo and GVA, under a single customer-facing global business. The E&C business segment provides project and program delivery solution across the globe. The GS business segment provides life-cycle support solutions to defense, space, aviation and other programs and missions for government agencies in the United States, the United Kingdom and Australia. Its solutions include engineering services, mission and logistics support solutions, consulting, procurement, construction management and other support services.",KBR-US
"{'self': {'href': '/companies/BNE-SG'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/BNE-SG/alerts'}, 'cn:peers': {'href': '/companies/BNE-SG/peers'}, 'cn:reports': {'href': '/companies/BNE-SG/reports'}, 'cn:stats': {'href': '/companies/BNE-SG/stats'}}",2019-05-07T00:00:00.000Z,0.09,SINGAPORE,USD,NA,SIN,0.27,0.09,14,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2007-06-30T00:00:00.000Z,25.83100593,Kencana Agri Ltd,-33.333333333333,-64.0,"['BNE-SG', '1J7-SG', '002679-CN']","Kencana Agri Limited is a Singapore-based investment holding company. The Company is also a plantation company engaged in the cultivation of oil palms; processing of fresh fruit bunches (FFB) into crude palm oil (CPO), crude palm kernel oil (CPKO) and palm kernel cake (PKC); refining of CPO, and provision of bulking, port and logistics services. The Company operates through two segments: plantation, and logistics & bulking. The Company's plantation segment consists of plantations, palm oil mills and kernel crushing plants. The logistics & bulking segment provides support storage facilities and transportation of palm oil products. The Company has approximately five palm oil mills with total processing capacity of over 275 tons per hour and over two kernel crushing plants with capacity of approximately 435 tons per day. The Company's oil palm plantations are located in Sumatra, Kalimantan and Sulawesi regions of Indonesia.",BNE-SG
"{'self': {'href': '/companies/KER-FR'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KER-FR/alerts'}, 'cn:peers': {'href': '/companies/KER-FR/peers'}, 'cn:reports': {'href': '/companies/KER-FR/reports'}, 'cn:stats': {'href': '/companies/KER-FR/stats'}}",2019-05-07T00:00:00.000Z,507.2,FRANCE,EUR,100,EPA,539.8,351.7,69,2018-12-31T00:00:00.000Z,,2018-12-31T00:00:00.000Z,64048.8721184,Kering,-4.3199396340313,14.150826487768,"['RMS-FR', 'CDI-FR', 'OR-FR', 'STCBV-FI', 'MKS-GB']","Kering SA is a France-based company engaged in the fashion industry. It develops an ensemble of houses in fashion, leather goods, jewelry and watches through a portfolio of such brands as Gucci, Bottega Veneta, Saint Laurent, Balenciaga, Alexander McQueen, Stella McCartney, Christopher Kane, Brioni, Boucheron, Pomellato, Dodo, Qeelin, Girard-Perregaux and Ulysse Nardin. In addition, the Company offers sport clothing and accessories through such brands as Puma, Volcom and Cobra. Kering SA operates worldwide.",KER-FR
"{'self': {'href': '/companies/KRZ-IE'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KRZ-IE/alerts'}, 'cn:peers': {'href': '/companies/KRZ-IE/peers'}, 'cn:reports': {'href': '/companies/KRZ-IE/reports'}, 'cn:stats': {'href': '/companies/KRZ-IE/stats'}}",2019-05-07T00:00:00.000Z,102.0,IRELAND,EUR,100,ISE,102.0,85.31,89,2018-12-31T00:00:00.000Z,,2018-12-31T00:00:00.000Z,17995.999434,Kerry Group PLC,3.6058913153885,14.735658042745,"['TIPI-FR', 'RGD-GB', 'YZA-IE', 'FIF-GB']","Kerry Group plc is a provider of taste and nutrition solutions. The Company serves the food, beverage and pharmaceutical industries, and is a supplier of branded and customer branded foods to the Irish, the United Kingdom and selected international markets. The Company operates through two segments: Taste & Nutrition, and Consumer Foods. The Taste & Nutrition operating segment manufactures and distributes application specific ingredients and flavors spanning various technology platforms. The Consumer Foods segment manufactures and supplies added value brands and customer branded foods primarily to the Irish and the United Kingdom markets. Its brands include LowLow, Cheestrings, Dairygold, Charleville, Denny, Richmond, Wall's, Mattessons, Fire & Smoke, and Yollies. The Company supplies private label products in dairy, meat, pastry, meal solutions and frozen ready meal categories. The Company is a supplier of private label dairy spreads, low-fat spreads and processed cheese slices.",KRZ-IE
"{'self': {'href': '/companies/KESKOB-FI'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KESKOB-FI/alerts'}, 'cn:peers': {'href': '/companies/KESKOB-FI/peers'}, 'cn:reports': {'href': '/companies/KESKOB-FI/reports'}, 'cn:stats': {'href': '/companies/KESKOB-FI/stats'}}",2019-05-07T00:00:00.000Z,45.86,FINLAND,EUR,83,HEL,56.62,44.62,41,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,3088.78120158,Kesko Oyj,-16.920289855072,-5.3847740870642,"['MGNT-RU', 'MGNT-GB', 'MGROS-TR', 'MRW-GB']","Kesko Oyj is a Finland-based provider of services to the trading sector. The Company operates four divisions. The Food Trade division manages the K-food store chains, such as K-Citymarket, K-Supermarket, K-Market, K-Pyoka and K-Extra, as well as Pirkka and Kespro brands. The Home and Specialty Goods Trade division provides customers with products and services related to clothing, home, sports, leisure, home technology, entertainment, interior decoration and furniture. The Building and Home Improvement Trade operates the K-Rauta, Rautia, K-Maatalous, Byggmakker, Rautakesko, Senukai and OMA retail chains. The Car and Machinery Trade division consists of VV-Auto, which imports and markets cars, such as Volkswagen, Audi and Seat, and Konekesko, which specializes in the import and sale of construction, materials handling, environmental and agricultural machinery, trucks and buses, as well as recreational machinery.",KESKOB-FI
"{'self': {'href': '/companies/2801-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2801-JP/alerts'}, 'cn:peers': {'href': '/companies/2801-JP/peers'}, 'cn:reports': {'href': '/companies/2801-JP/reports'}, 'cn:stats': {'href': '/companies/2801-JP/stats'}}",2019-05-07T00:00:00.000Z,5120.0,JAPAN,JPY,67,TYO,6880.0,4825.0,84,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,982925.79328,KIKKOMAN CORPORATION,-4.2990654205607,3.9593908629442,"['2816-JP', '2818-JP', '2809-JP', '4526-JP', '2806-JP']","KIKKOMAN CORPORATION is a holding company primarily engaged in the food manufacturing business. The Company operates in four business segments. The Domestic Food Manufacturing and Sale segment offers soy sauce and soy sauce-related seasonings, processed tomato products under the brand name Del Monte, vegetable and fruit juice, cans, wine, mirin (sweet cooking rice wine) and other food products. This segment also offers soy milk drinks, commercial food materials and others. The Domestic Other Products segment provides drugs, chemical products, as well as real estate, logistic and indirect services. The Overseas Food Manufacturing and Sale segment provides soy sauce, processed tomato products under the brand name Del Monte, cans, health food products in oversea market. The Overseas Food Wholesale segment purchases and sells oriental food products.",2801-JP
"{'self': {'href': '/companies/KMB-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KMB-US/alerts'}, 'cn:peers': {'href': '/companies/KMB-US/peers'}, 'cn:reports': {'href': '/companies/KMB-US/reports'}, 'cn:stats': {'href': '/companies/KMB-US/stats'}}",2019-05-07T00:00:00.000Z,126.18,UNITED STATES,USD,67,NYSE,132.47,99.36,29,2018-12-31T00:00:00.000Z,2019-03-31T00:00:00.000Z,,43380.0947394,Kimberly Clark Corp,3.494094488189,22.314850717332,"['PG-US', 'CLX-US', 'CL-US', 'EL-US', 'WPP-US', 'CLW-US', 'ENR-US', 'JNJ-US']","Kimberly-Clark Corporation is engaged in the manufacturing and marketing of a range of products made from natural or synthetic fibers. The Company's segments include Personal Care, Consumer Tissue, K-C Professional and Corporate & Other. The Company's Personal Care segment offers various solutions and products, such as disposable diapers, training and youth pants, swimpants, baby wipes, feminine and incontinence care products, and other related products. The Company's Consumer Tissue segment offers products, such as facial and bathroom tissue, paper towels, napkins and related products. The Company's K-C Professional segment offers solutions and supporting products, such as wipers, tissue, towels, apparel, soaps and sanitizers. The Company's business outside North America includes Developing and Emerging Markets (D&E) and Developed Markets. It sells its products to supermarkets, mass merchandisers, drugstores, warehouse clubs and other retail outlets.",KMB-US
"{'self': {'href': '/companies/KGF-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KGF-GB/alerts'}, 'cn:peers': {'href': '/companies/KGF-GB/peers'}, 'cn:reports': {'href': '/companies/KGF-GB/reports'}, 'cn:stats': {'href': '/companies/KGF-GB/stats'}}",2019-05-07T00:00:00.000Z,2.549996,UNITED KINGDOM,GBP,67,LON,3.197,2.027,47,2018-01-31T00:00:00.000Z,,2018-07-31T00:00:00.000Z,5380.7827287433,Kingfisher plc,3.0717865804365,-9.5918900607295,"['TPK-GB', 'HBM-DE', 'TPT-GB', 'DNLM-GB', 'ALY-GB']","Kingfisher plc is engaged in the supply of home improvement products and services through a network of retail stores and other channels, located mainly in the United Kingdom and continental Europe. The Company's segments include France, UK & Ireland, and Other International. The Other International segment consists of Poland, Spain, Portugal, Germany, Russia, Romania and the joint venture Koctas Yapi Marketleri Ticaret A.S. (Koctas) in Turkey. Its brands include B&Q, Castorama, Brico Depot and Screwfix. B&Q is a garden center retailer. B&Q operates approximately 300 stores and offers over 40,000 products. Castorama's stores provide over 50,000 home and garden products in France, Poland and Russia. Castorama operates over 100 stores. Brico Depot offers customers a choice of over 10,500 do it yourself (DIY) and renovation products. Brico Depot operates approximately 120 stores. Screwfix is a supplier of trade tools, plumbing, electrical, bathrooms and kitchen products.",KGF-GB
"{'self': {'href': '/companies/KRX-IE'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KRX-IE/alerts'}, 'cn:peers': {'href': '/companies/KRX-IE/peers'}, 'cn:reports': {'href': '/companies/KRX-IE/reports'}, 'cn:stats': {'href': '/companies/KRX-IE/stats'}}",2019-05-07T00:00:00.000Z,40.903813521479,IRELAND,USD,100,ISE,42.493525051353,30.740376886666,88,2018-12-31T00:00:00.000Z,,2018-12-31T00:00:00.000Z,7389.5217488613,Kingspan Group plc,2.1865238732709,19.644723092999,"['ALU-GB', 'TYMN-GB', 'DLX-DE', 'ECEL-GB', 'MEVA-GR', 'INSP-GB', 'BMT-GB']","Kingspan Group plc is a holding company. The Company is engaged in insulation and building envelope solutions. Its principal activities comprise the manufacture and distribution of various product suites, including insulated panels, structural framing, architectural facades, rigid insulation boards, building services insulation, engineered timber systems, natural daylighting, ventilation and smoke management solutions, raised access floors and datacenter storage solutions. Its segments include insulated panels, including the manufacture of insulated panels, structural framing and metal facades; insulation boards, including the manufacture of rigid insulation boards, building services insulation and engineered timber systems; environmental, including the manufacture of energy storage solutions, water and microwind systems and all related service activities, and access floors, including the manufacture of raised access floors and datacenter storage solutions.",KRX-IE
"{'self': {'href': '/companies/2503-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2503-JP/alerts'}, 'cn:peers': {'href': '/companies/2503-JP/peers'}, 'cn:reports': {'href': '/companies/2503-JP/reports'}, 'cn:stats': {'href': '/companies/2503-JP/stats'}}",2019-05-07T00:00:00.000Z,2472.0,JAPAN,JPY,100,TYO,3139.0,2163.0,69,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-06-30T00:00:00.000Z,2170413.228888,Kirin Holdings Co Ltd,-4.4822256568779,-19.870340356564,"['2502-JP', '2501-JP', '2531-JP', '2282-JP']","Kirin Holdings Company, Limited is a holding company. The Company is engaged in alcohol beverages, non-alcohol beverages, and pharmaceuticals and bio-chemicals businesses. The Company's segments include Integrated Beverages, Pharmaceuticals and Bio-chemicals, and Others. Its Others segment includes food business, such as dairy products, and others. Its businesses comprise Japan Integrated Beverages, Overseas Integrated Beverages, and Pharmaceuticals and Bio-chemicals. The Japan Integrated Beverages business conducts manufacturing and sales of alcoholic beverages and non-alcoholic beverages in Japan. The Overseas Integrated Beverages business includes Lion Nathan Limited (Lion), Schincariol Participacoes e Representacoes S.A. (Brasil Kirin) and Myanmar Brewery Limited. The Pharmaceuticals and Bio-chemicals business includes Kyowa Hakko Kirin Co., Ltd., ProStrakan Group plc and Kyowa Hakko Bio Co., Ltd.",2503-JP
"{'self': {'href': '/companies/KLBN11-BR'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KLBN11-BR/alerts'}, 'cn:peers': {'href': '/companies/KLBN11-BR/peers'}, 'cn:reports': {'href': '/companies/KLBN11-BR/reports'}, 'cn:stats': {'href': '/companies/KLBN11-BR/stats'}}",2019-05-07T00:00:00.000Z,4.0193533755009,BRAZIL,USD,100,SAO,5.3908461950453,3.7591516351379,28,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,,Klabin SA,-6.1683922387577,-19.380320611521,"['MPA-VE', 'SV.A-VE', 'MOAR3-BR', 'CMPC-CL']","Klabin S.A. and its subsidiaries operate in segments of the paper and pulp industry, supplying the domestic and foreign markets with wood, packaging paper, paper sacks, corrugated cardboard boxes and pulp. The Company's segments include Forestry, Paper, Conversion and Pulp. The Forestry segment involves operations relating to planting and growing pine and eucalyptus trees to supply its plants, and involves selling timber to third parties in the domestic market. The Paper segment involves the production and sale of cardboard, kraftliner and recycled paper rolls in the domestic and foreign markets. The Conversion segment involves the production and sale of corrugated cardboard boxes, corrugated cardboard and industrial sacks in the domestic and foreign markets. The Pulp segment includes the production and sale of short fiber bleached pulp, long fiber bleached pulp and fluff pulp in the domestic and foreign markets. The Company has over 20 industrial units in Brazil and Argentina.",KLBN11-BR
"{'self': {'href': '/companies/KLMR-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KLMR-US/alerts'}, 'cn:peers': {'href': '/companies/KLMR-US/peers'}, 'cn:reports': {'href': '/companies/KLMR-US/reports'}, 'cn:stats': {'href': '/companies/KLMR-US/stats'}}",2019-05-07T00:00:00.000Z,10.01,UNITED STATES,USD,67,OTC,17.01,8.5,72,2018-12-31T00:00:00.000Z,2004-03-31T00:00:00.000Z,2004-09-30T00:00:00.000Z,468.56508699,Koninklijke Luchtvaart Mtschpj NV (ADR),-33.266666666667,-16.583333333333,"['LTM-CL', 'LTM-US', 'LUV-US', 'KLMR-US']","Koninklijke Luchtvaart Maatschappij N.V. (KLM) is engaged in the air transport of passengers and cargo, aircraft maintenance and various other activities linked to air transport. The Company's business segments include Passenger segment engaged in the transportation of passengers on scheduled flights that have the Company's airline code; Cargo segment's activities relate to the transportation of freight on flights under its code and the sale of Cargo capacity to third parties; Maintenance segment offers maintenance services, such as engine services, component services and airframe maintenance, which is provided to other airlines and clients around the world; Leisure segment covers primarily the provision of charter flights and (low-cost) scheduled flights operated by transavia.com, and Other segment covers primarily catering and handling services to third-party airlines and clients around the world. The Company is a subsidiary of AIR FRANCE KLM S.A. (AIR FRANCE KLM).",KLMR-US
"{'self': {'href': '/companies/7984-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/7984-JP/alerts'}, 'cn:peers': {'href': '/companies/7984-JP/peers'}, 'cn:reports': {'href': '/companies/7984-JP/reports'}, 'cn:stats': {'href': '/companies/7984-JP/stats'}}",2019-05-07T00:00:00.000Z,1390.0,JAPAN,JPY,100,TYO,2126.0,1380.0,69,2017-12-31T00:00:00.000Z,2018-09-30T00:00:00.000Z,2010-06-30T00:00:00.000Z,164386.19967,"KOKUYO CO., LTD.",-15.501519756839,-30.080482897384,"['7987-JP', '7994-JP', '7972-JP', '7997-JP']","KOKUYO CO., LTD. is a Japan-based manufacturing company primarily offering stationery and furniture products. The Company operates in three segments. The Stationery-related segment manufactures, purchases and sells stationery products and business supplies. The Furniture-related segment manufactures, purchases and sells office furniture, space design and consultation business. The Mail-order and Retail segment is engaged in the mail-order sales of office products and the sale of interiors and household goods.",7984-JP
"{'self': {'href': '/companies/KHC-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KHC-US/alerts'}, 'cn:peers': {'href': '/companies/KHC-US/peers'}, 'cn:reports': {'href': '/companies/KHC-US/reports'}, 'cn:stats': {'href': '/companies/KHC-US/stats'}}",2019-05-07T00:00:00.000Z,32.5,UNITED STATES,USD,50,NASD,64.75,31.53,41,2017-12-30T00:00:00.000Z,2018-06-30T00:00:00.000Z,,39617.5,Kraft Heinz Co,-2.0198974977389,-44.756076831549,"['GIS-US', 'CPB-US', 'CAG-US', 'K-US']","The Kraft Heinz Company is a food and beverage company. The Company is engaged in the manufacturing and marketing of food and beverage products, including condiments and sauces, cheese and dairy, meals, meats, refreshment beverages, coffee and other grocery products. The Company's segments include the United States, Canada and Europe. The Company's remaining businesses are combined as Rest of World. The Rest of World consists of Latin America and Asia, Middle East and Africa (AMEA). The Company provides products for various occasions whether at home, in restaurants or on the go. The Company's brands include Heinz, Kraft, Oscar Mayer, Philadelphia, Planters, Velveeta, Lunchables, Maxwell House, Capri Sun, and Ore-Ida. The Company's products are sold through its own sales organizations and through independent brokers, agents and distributors to chain, wholesale, cooperative and independent grocery accounts, convenience stores, drug stores, value stores, bakeries and pharmacies.",KHC-US
"{'self': {'href': '/companies/KHC-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KHC-US/alerts'}, 'cn:peers': {'href': '/companies/KHC-US/peers'}, 'cn:reports': {'href': '/companies/KHC-US/reports'}, 'cn:stats': {'href': '/companies/KHC-US/stats'}}",2019-05-07T00:00:00.000Z,32.5,UNITED STATES,USD,50,NASD,64.75,31.53,41,2017-12-30T00:00:00.000Z,2018-06-30T00:00:00.000Z,,39617.5,Kraft Heinz Co,-2.0198974977389,-44.756076831549,"['GIS-US', 'CPB-US', 'CAG-US', 'K-US']","The Kraft Heinz Company is a food and beverage company. The Company is engaged in the manufacturing and marketing of food and beverage products, including condiments and sauces, cheese and dairy, meals, meats, refreshment beverages, coffee and other grocery products. The Company's segments include the United States, Canada and Europe. The Company's remaining businesses are combined as Rest of World. The Rest of World consists of Latin America and Asia, Middle East and Africa (AMEA). The Company provides products for various occasions whether at home, in restaurants or on the go. The Company's brands include Heinz, Kraft, Oscar Mayer, Philadelphia, Planters, Velveeta, Lunchables, Maxwell House, Capri Sun, and Ore-Ida. The Company's products are sold through its own sales organizations and through independent brokers, agents and distributors to chain, wholesale, cooperative and independent grocery accounts, convenience stores, drug stores, value stores, bakeries and pharmacies.",KHC-US
"{'self': {'href': '/companies/KR-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KR-US/alerts'}, 'cn:peers': {'href': '/companies/KR-US/peers'}, 'cn:reports': {'href': '/companies/KR-US/reports'}, 'cn:stats': {'href': '/companies/KR-US/stats'}}",2019-05-07T00:00:00.000Z,25.77,UNITED STATES,USD,67,NYSE,32.74,23.52,72,2019-02-02T00:00:00.000Z,2019-02-02T00:00:00.000Z,,20572.88846505,Kroger Co,7.8242677824268,7.464553794829,"['SFM-US', 'IMKTA-US', 'WMT-US']","The Kroger Co. (Kroger) manufactures and processes food for sale in its supermarkets. The Company operates supermarkets, multi-department stores, jewelry stores and convenience stores throughout the United States. As of February 3, 2018, it had operated approximately 3,900 owned or leased supermarkets, convenience stores, fine jewelry stores, distribution warehouses and food production plants through divisions, subsidiaries or affiliates. These facilities are located throughout the United States. As of February 3, 2018, Kroger operated, either directly or through its subsidiaries, 2,782 supermarkets under a range of local banner names, of which 2,268 had pharmacies and 1,489 had fuel centers. As of February 3, 2018, the Company offered ClickList and Harris Teeter ExpressLane, personalized, order online, pick up at the store services at 1,056 of its supermarkets. P$$T, Check This Out and Heritage Farm are the three brands. Its other brands include Simple Truth and Simple Truth Organic.",KR-US
"{'self': {'href': '/companies/KLK-MY'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/KLK-MY/alerts'}, 'cn:peers': {'href': '/companies/KLK-MY/peers'}, 'cn:reports': {'href': '/companies/KLK-MY/reports'}, 'cn:stats': {'href': '/companies/KLK-MY/stats'}}",2019-05-07T00:00:00.000Z,24.68,MALAYSIA,MYR,83,KUL,25.9,23.26,66,2018-09-30T00:00:00.000Z,2018-12-31T00:00:00.000Z,,26283.35327856,Kuala Lumpur Kepong Berhad,-0.32310177705978,-2.6813880126183,"['RVIEW-MY', 'SBI-AU', 'SELI.N00-LK', 'RSAWIT-MY']","Kuala Lumpur Kepong Berhad (KLK) is a plantation company. The Company's principal activity is oil palm and rubber plantations. Its divisions include Plantations, Oleochemicals and Property. Its Plantation division's products include Palm Oil, Palm Kernels, Rubber - Latex Concentrate and Rubber - Block Rubber. Under the Oleochemicals division, its sulphonated methyl ester (SME) is a biodegradable surfactant produced from palm oil. Under its Property division, the Company is focused on constructing a private school offering kindergarten and primary school education. In its Oleochemicals division, the Company produces various types of fatty acids, glycerin, fatty amides, soap chips and derivatives from renewable plant-based materials. The Company's palm oil products include Crude Palm Oil, and Refined, Bleached and Deodorized (RBD) Palm Oil. Palm Kernels include Palm Kernel Oil and Palm Kernel Expeller Cakes.",KLK-MY
