No.,Member ID (internal),Organisation Name,Country,Submission Date,Primary Activity or Product,Membership Number,1.1 Please state your main activities as a palm oil grower,2.1.1 Please state your number of estates/management units,"2.1.2 Total land controlled/managed for oil palm cultivation, planted (already planted areas and areas used for roads, mills, housing and other associated infrastructure)",2.1.3 Total area unplanted (land area controlled/managed that is designated for future planting of oil palm),2.1.4 Total land designated and managed as HCV areas,2.1.5 Other conservation areas set aside excluding HCV areas reported in 2.1.4,2.1.6 Total land under scheme/plasma smallholders certified,2.1.6.1 Total land under scheme/plasma smallholders uncertified,2.1.7 Total land area controlled/managed for oil palm cultivation (This is an auto sum of 2.1.2 - 2.1.6.1),2.2.1 Number of estates/Management Units certified,2.2.2 Total certified area,2.3.1 Indonesia - Please indicate which province(s),2.3.2 Malaysia - please indicate which state(s),2.3.3 Other - please indicate which country(ies),2.4.1 New area planted in this reporting period,2.5.2 type_of_smallholder,2.5.3.1 Scheme/plasma,2.5.3.2 Scheme/plasma,2.5.4.1 Associated smallholders,2.5.4.2 Associated smallholders,2.5.5.1 Independent smallholders,2.5.5.2 Independent smallholders,2.5.6.1 Outgrowers,2.5.6.2 Outgrowers,2.5.7.1 Other 3rd party supplier Total FFB volume that is supplied,2.5.7.2 Other 3rd party supplier FFB volume supplied that is certified,2.6.1 Number of Palm Oil Mills operated,2.6.2 Number of Palm Oil Mills certified,2.6.3 Number of Palm Kernel crushers and/or Palm Kernel mills operated,2.6.4 Number of Palm Kernel crushers and/or Palm Kernel mills certified,2.7.1 Total hourly FFB processing capacity (ton FFB/hr),2.7.2 Total hourly kernel processing capacity (ton PK/hr),3.1.1 Book and Claim,3.1.2 Mass Balance,3.1.3 Segregrated,3.1.4 Identity Preserved,3.2 Sold under other schemes for CSPO & CSPK,3.3 Sold as conventional for CSPO & CSPK,3.4 Total Volume (Auto sum for 3.1 - 3.3),4.1 Year of first RSPO P&C certification (planned or achieved),"4.1 If target has not been met, please explain why",4.2 Year expected to achieve 100% RSPO certification of estates,"4.2 If target has not been met, please explain why",4.3 Year expected to achieve 100% RSPO certification of scheme/associated smallholders and outgrowers,"4.3 If target has not been met, please explain why",4.4 Year expected to achieve 100% RSPO certification of independently sourced FFB,"4.4 If target has not been met, please explain why","5.1 With regards to RSPO General Assembly resolution 6g that calls for members to submit maps of their concessions by ACOP deadline, please upload your estate location concession map(s) in Shapefile format here:",Map data declaration,Comment,5.2 Please state if any concession sites have been recently acquired or if any concession sites have changed ownership since the previous ACOP submission,6.1 Are you currently assessing your operational GHG footprints using other tools/ methodology(s) than RSPO PalmGHG Calculator?,6.1 File,6.1 Link,6.1 Description,6.1 Reason,6.1.2.1 How many management unit is currently reporting its GHG footprint using RSPO PalmGHG Calculator?,6.1.2.2 GHG footprint by hectare (tCO2e/ha),6.1.2.2 GHG footprint by tonne of Crude Palm Oil (tCO2e/tCPO),6.1.2.3 What would the key emissions sources of reporting management unit?,7.1 Outline actions that you will take in the coming year to advance your plans for certification,7.2 Outline actions that you will take in the coming year to promote CSPO along the supply chain,"8.1 If you have not disclosed any of the above information, please indicate the reasons why",- Others:,9.1 Are you currently supporting any independent smallholder groups?,9.1 How are you supporting them?,9.1 When do you plan to start your support for independent smallholders,9.1 Do you have any future plans to support independent smallholders?,1.1.1 Number of groups under your management,1.1.2 Number of smallholders (group members),1.1.3 Number of Outgrowers (group members),1.1.4 Total number of group members,1.2.1 Total land managed for oil palm cultivation - already planted with oil palm,1.2.2 Total land managed for oil palm cultivation - unplanted but designated for future planting,1.2.3 Total land designated and managed as HCV areas,1.2.4 Other conservation areas set aside excluding HCV areas reported in 1.2.3,1.2.5 Total land area managed,1.3.1 Number of certification units,1.3.2 Total certified area,1.4.1 Indonesia - Please indicate which province(s),1.4.2 Malaysia - Please indicate which state(s),1.4.3 Other - Please indicate which country/countries,"1.5.1 Area planted in this reporting period (only for new planted area, not replanting)",1.5.2 Have New Planting Procedure notifications been submitted to the RSPO for plantings this year?,1.6.1 Was there an increase in group members this year?,"1.6.1 If yes, What is the increase this reporting period?","1.6.1 If no, What is the reduction this reporting period?",1.6.2 Was there an increase in the land area managed this year?,"1.6.2 If yes, What is the increase this reporting period?","1.6.2 If no, What is the reduction this reporting period?",1.7.1 Total FFB produced,1.7.2 Total FFB produced that is RSPO-certified,2.1 Book and Claim - Indicate volume,2.1 Book and Claim - Indicate volume (tonnes),2.1 Physical - Indicate volume,2.1 Physical - Indicate volume (tonnes),3.1 Year of RSPO group certification (planned or achieved),"1 What significant economic, social or environmental obstacles have you encountered in the production, procurement, use and/or promotion of CSPO and what efforts did you make to mitigate or resolve them?",2 In addition to the actions already reported in this ACOP how has your organization supported the vision of RSPO to transform markets in other ways? (e.g. Funding; Engagement with key stakeholders; Business to business education/outreach)
109,27,SIAT SA,Belgium,"April 19, 2018, 2:41 am",opg; processor,1-0005-04-000-00,"Oil palm grower, miller and kernel crusher operator",7,45144,16585,5131,972,-,350,68182,1,14026,-,-,Ghana; Nigeria,3694,schemed; outgrowers; suppliers,3576,0,0,0,0,0,26613,0,54281,0,3,1,3,1,180,15,0,16301,0,0,0,90658,106959,2015,-,2018,-,2018,-,2020,Ghana GOPDC : 2020 for OGNigeria SNL : to be defined for Privates,"siat_gopdc_shp.zip,siat_presco_shp.zip,siat_snl_shp.zip",-,-,-,n,-,-,-,-,1,"0,33","0,31",land conversion,Q2-2018 : Pre-certification audit for Nigerian plantations (done March 2018)Q4-2018 : Initial certification audit for Nigerian plantations,Participation as leader to the RSPO P&C Nigeria NIParticipation to workshops with Nigerian customers,-,-,y,GOPDC SH association has been integrated into the certification scope and will be certified in 2018.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,African market not always interested by certified oil palm. Competition of importation (often illegal).,Active participation to Nigeria P&C National Initiative.
110,3330,Sichon Palm Yangyuen Community Enterprise Group,Thailand,"April 26, 2018, 5:06 pm",opg,1-0166-14-000-00,Oil palm grower,325,438.96,37.02,0,0,3.92,-,479.9,123,454.99,-,-,Thailand,89.14,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,-,2018,-,-,-,2018,-,sichonpalm-2017.zip,y,-,-,n,-,-,-,-,-,-,-,-,Make plans for group activities such as training plans. Plan to manage a good palm plantation.,Encourage member to sell their produce through the factory to get the CSPO fully certified supply chain. Promote RSPO and sustainable palm oil in the system.,confidential,-,y,1.Promote the use of fertilizer based on soil analysis2.Reduce the use of chemicals,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no
111,29,Sime Darby Plantation Berhad,Malaysia,"May 4, 2018, 6:13 pm",opg; processor,1-0008-04-000-00,"Oil palm grower &amp; miller, Oil palm grower, miller and kernel crusher operator",66,613169.9,-,39511,12254,29779,21574,716287.9,64,695645,Aceh; Jambi; Kalimantan Barat; Kalimantan Selatan; Kalimantan Tengah; Riau; Sulawesi Selatan; Sulawesi Tengah,Johor; Kedah; Malacca; Negeri Sembilan; Pahang; Perak; Sabah; Sarawak; Selangor,Liberia; Papua New Guinea; Solomon Islands,0,schemed; associated; suppliers,278520,250048,458001,458001,0,0,0,0,672915,0,68,66,9,9,3430,114,0,0,0,0,0,0,0,2008,-,2018,Target to receive certification for the remaining two management units (Liberia and PT Mitra Austral Sejahtera (PT MAS)) shifted to end 2018. - Stage 2 Audit for Liberia Operation is currently on-going. Stage 1 audit was conducted in September 2017 and there has been delay due to election period in Liberia from September to end December 2017. - SDP has also been addressing the legacy social issues at PT MAS and regularly updating the progress status to resolve this case to RSPO and other relevant stakeholders.,2020,-,2025,"There have been challenges in certifying independent smallholders due to cost and investment involved in the pre-audit assessments (HCV, etc) as these smallholders are struggling to get the financial & technical support. Nevertheless, SDP has initiated many efforts to support these smallholders including collaboration with Wild Asia to certify our third party suppliers in Sabah. Apart from that, SDP also has started engaging all our independent smallholders at the estates to encourage them to implement basic sustainability practices to follow the company\'s policies. Trainings and technical support are currently being extended to these smallholders.","sdp_malaysia_plantation.zip,sdp_indonesia_plantation.zip,sdp_liberia_plantation.zip,nbpol.zip",y,-,Not applicable,y,-,-,-,-,-,-,-,-,"i) Intensifying engagement activities, facilitation and support in terms of training, consultation and assistance for schemed and independent smallholders/ smallgrowers in achieving RSPO certification, and sharing of experience in achieving RSPO certification with our customers. ii) Commitment towards 100% RSPO Certification for all operations - maintenance of system and practices as well as compliance to the standards stipulated in the new RSPO P&C and respective countries\' new National Indicators.","i) Creating awareness of plantation sustainability and promotion of sustainable palm oil for business partners, customers and the public. ii) Active participation and contribution in events/occasions promoting the use of sustainable palm oil.",other,Data not known/ available at the time of reporting,y,"In striving towards including more certified smallholders in our supply chain, we partnered with Wild Asia (WA), a Malaysian-basedsocial enterprise through a MOU to assist small oil palm producers in the Lower Kinabatangan area in Sabah in achieving RSPOcertification. This collaboration aims to secure the supply of oil palm Fresh Fruit Bunch (FFB) from small producers includingcertified small producers FFB under the Wild Asia Group Scheme (WAGS). We hope that this partnership will significantly increasethe participation of smallholders in our sustainable supply chain.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"i) As producers, we wish to witness more uptake and obligations (encouraged by RSPO) for the use/procurement of certified sustainable palm oil along the supply chain downstream. ii) We also noted that there has been limitation in engaging accreditedCertified Bodies for our certifications due to hiccups in the accreditation process.","i) Being the largest producer of certified sustainable palm oil (CSPO), SDP is strongly committed towards 100% sustainable palm oil production and fully segregated supply chain within the organization. ii) We have been leading sustainability initiatives and engaging the supply chain on sustainability efforts through active engagement with our stakeholders. iii) We engage our stakeholders to discuss on sustainability topics (including RSPO, environmental and social issues) through multiple channels. Our key stakeholder groups have been identified through various activities in the palm oil industry. They include shareholders,customers, NGOs, government agencies and industry groups. Our approach is not only through formal meetings, but through informal means e.g. surveys, websites, social media and market research."
112,156,SIPEF Group,Belgium,"May 3, 2018, 7:20 pm",opg,1-0021-05-000-00,"Oil palm grower, miller and kernel crusher operator",40,69334,16058,8197,359,1279,2078,97305,34,65535,Bengkulu; Sulawesi Utara; Sumatera Selatan,-,Papua New Guinea,2470,schemed; associated,17255,17255,283625,283625,0,0,0,0,0,0,9,9,2,2,405,27,0,0,323685,0,56824,24472,404981,2009,-,2024,SIPEF certifies its mills and their supply bases at time of the commissioning of the mills. Our target reflects the year of commissioning of the last mill in our current projects.,2010,New projects include scheme smallholders groups which will be certified as they become eligible.,2018,"A small group of Independent Smallholders was added to our supply base in 2017, and is planned to be certified in 2018. Until certification, no FFB is purchased from this group.","20180319-rspo-sipef_idn-of-2018.zip,hopl_shp_data.zip",y,-,Added PT Dendymarker Indah Lestari.,n,-,-,-,-,9 mills and their supply bases.,4.13,2.4,"fertiliser, peat",Management units are certified as they become eligible.,Continue advocating use of certified palm products to our customers. Support improved awareness of certified palm products.,-,-,y,technical and marketing support.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"It is increasingly difficult to keep up to date with standard requirements of the RSPO. The situation for smallholders is particularly difficult, as even small new developments carry a prohibitive cost to remain within the RSPO framework.",Active participation to the RSPO organsation. Support to the Belgian Alliance for Sustainable Palm Oil. Regular advocating of the positive impacts of certified palm products.
113,3703,SIPEF-CI,CÌ«te D'ivoire,"May 2, 2018, 7:55 pm",opg,1-0178-15-000-00,Oil palm grower &amp; miller,2,14730,0,1132,6.35,0,21903,37771.35,-,0,-,-,Cote d'Ivoire,0,associated; independent,0,0,86481,0,61525,0,0,0,0,0,2,0,0,0,60,0,0,0,0,0,0,0,0,2018,Certification achieved in April 2018,2017,Last audit was carried out late 2017 and target was met in April 2018 which is not included in the scope of this report,2017,Last audit was carried out late 2017 and target was met in April 2018 which is not included in the scope of this report,2017,Last audit was carried out late 2017 and target was met in April 2018 which is not included in the scope of this report,"carte-ottawa.zip,carte-okrouyo.zip,sipef-carte-bolo.zip",y,-,No new concessions have been acquired and ownership has not changed since last ACOP submission.,n,-,-,-,-,-,-,-,-,We would put in a continuous improvement plan in order to consolidate our certification which was achieved in April 2018.,"Being the second producer in the country in terms of capacity and an active member of the palm oil interprofessional group, we would continue to share our experience and our certification journey (achieved in April 2018) as we are currently doing with the National Interpretation of RSPO P & C Standard.",unknown,-,y,"Contrary to the definition of independent smallholders, we provide guidance to independent smallholder group on best management practices atleast once a month on their plantations. Fertilizers, seedlings and other agricultural input are provided to independent smallholder groups on credit or for subsidized prices, the company stores all these inputs in the estates thereby reducing distance and transport cost for these smallholders. Independent smallholder groups and their families benefit from the company\'s health facilities just like company workers.",-,-,-,-,-,-,0,0,0,0,0,-,-,-,-,-,0,-,-,-,-,-,-,-,0,0,-,0,-,0,-,"As the first company in the region seeking certification, we have face some difficulties. Economically, bearing the cost of certification (obtained April 2018) has not been easy at the level of the organisation and especially in a context where the smallholders are carried along. The importance of certification and use of best management practices whose benefits cannot be beloboured has been our motivation.We also encountered problems concerning the interpretation of \'child labour\' because of the system of transfer of knowledge in the local culture, this was however resolved after a series of consultations and work on our P & C Local interpretation. We continue sensitization in the field by our agents and during frequent stakeholder consultations we organise.Environmentally most smallholders had practices that were contrary to sound environmental practices like responsible use of pesticides and the use of fire for land preparation. The HCV notion was also very new to these smallholder and a lot of sensitisation work and demonstrations had to be done to overcome these obstacles. Today we can say that the level of comprehension of theimportance of all these aspects is very positive.","My organisation\'s support to the vision of RSPO has been direct and indirect. We continue to participate in the drafting of the National Interpretation of RSPO P & C Standard for the country. We have coached a partner company ADAM AFRIQUE SARL to certify its refinery for the processing of certified CPO and eventually the certification it own CPO supply chain, ADAM AFRIQUE got certified in March 2018. Our information and sensitization programs touch all stakeholders and sectors of the country. This sensitization is done frequently in written as well as oral forms.                                        "
114,4125,SOTRADER (Societe Gabonaise De Transformation Agricol),Gabon,"May 4, 2018, 11:58 am",opg,1-0187-15-000-00,Oil palm grower,1,7953,23169,27279,0,-,-,58401,-,0,-,-,Gabon,7531,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,RSPO Certification to take place after the completion of planting and the restructuring programme,2019,-,-,-,-,This is not relevant as we do not source from independent smallholders,sotrader_ndende_plantation.rar,y,-,-,n,-,-,-,-,-,-0.78,-,"Land use change, fossil fuel",We plan to certify our plantations in 2019,To work with the RSPO to simply the certification for smallholders as the current system is too complicated and not geared towards smallholders needs,-,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,RSPO Certification for smallholders is too complex Purchase of CSPO not promising,We have an ambitious target to be RSPO certified in 2018 and we hope that this will serve as an example to other scheme smallholders both in Gabon and around the world
115,5870,"Southern Palm Oil Industry (1993) Co.,Ltd",Thailand,"May 2, 2018, 5:42 pm",opg; cgm,1-0221-16-000-00,Oil palm grower &amp; miller,1,81.8,-,0,0,-,-,81.8,-,0,-,-,Thailand,0,independent; outgrowers; suppliers,0,0,0,0,650.73,160.59,35996,0,186470.81,279.64,1,0,0,0,45,0,0,0,0,0,0,35146,35146,2018,"Plan to certify the estate has changed since we are renting out our estate to other entity.  As a result, in 2018 we need to change Member Sector from palm oil grower to Mill only ",2018,-,2018,-,2018,-,southern-plam-oil-industry1993.shp,-,-,"During 2017, total of 333.46 Ha of lands have change ownership.",n,-,-,-,-,none,n/a,n/a,n/a,"We are working on Supply Chain certification. As soon as, RSPO agree to change our membership status to Mill only. since we rent out our plantation to other company starting this year.   ","Once certified, we would try to convince and support all of the Outgrowers who supply to us to acquire RSPO certificate.  ",unknown,-,y,"We have been playing a major role in supporting smallholder group. Their office is set up with in our office. The group manager work closely with our staffs.  With such activities, the smallholder has better understanding to palm oil industry and it\'s situations",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-," not much of the problem once the related parties understand the purpose of what we are doing. However, some costly problem solving has to be simplified or justified. ","As an office of smallholder group, We are open house for other who wants to know about RSPO.  many time we hosted a visitors from millers, grower, smallholders."
116,3229,Srijaroen Sustainable Oil Palm Production Community Enterprise Group,Thailand,"April 26, 2018, 5:20 pm",opg; smallholder,1-0165-14-000-00,-,453,1928.57,-,0,0,-,-,1928.57,328,1318.47,-,-,Thailand,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20089.17,0,0,0,0,20089.17,2015,-,2020,-,-,-,2020,-,"srijaroen-sustainable-oil-palm-production-community-enterprise-group.rar,srijaroen-sustainable-oil-palm-production-community-enterprise-group.rar",-,-,-,n,-,-,-,-,-,-,-,-,we have plan to increase 250 members within 2018,"We have agreement with Srijaroen Palm Oil Co.,Ltd. for certified Fresh Fruit Bounch physical trading",-,-,y,Training and education,-,-,-,198,-,198,1928.57,0,0,0,1928.57,20099,1318,-,-,Thailand,0,n,y,52,-,y,1771,-,32567.78,20098.71,-,0,physical,20098.71,2018,Cost for management very high (Asked for supporting from partner mill)-RSPO concept not easy for all smallholders (Take time to understand for member),No
117,3475,Sustainable Krabi Oil-Palm farmers Cooperative Federation,Thailand,"March 9, 2018, 3:03 pm",opg,1-0168-14-000-00,Oil palm grower,212,1069,0,95,0,0,0,1164,212,1164,-,-,Thailand,0,independent,0,0,0,0,20311,20311,0,0,0,0,1,1,0,0,90,120,20311,0,0,0,0,0,20311,2015,-,2015,-,2015,-,2015,-,rspo.kmz-2561.kmz,y,-,-,n,-,-,-,-,-,-,-,-,-,-,unknown,-,y,"Production factor, Knowledge  ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
118,3278,Tapi-Ipun Sustainable Oil Palm community  Enterprise Group,Thailand,"April 9, 2018, 11:39 am",opg,1-0164-14-000-00,Oil palm grower,405,1390.72,148.93,0,0,-,23.88,1563.53,190,1414.6,-,-,Thailand,228.17,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,-,2018,-,-,-,2018,-,tapi-ipun-2017.shp,y,-,-,n,-,-,-,-,-,-,-,-,Make plans for group activities such as training plans. Plan to manage a good palm plantation.,Encourage members to sell their produce through the factory to get the CSPO fully certified supply chain.,confidential,-,y,1. Promote the use of fertilizer based on soil analysis.2. Reduce the use of  chemicals.Palm Management.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,No,No.
119,765,TDM Plantation Sdn Bhd,Malaysia,"April 29, 2018, 1:08 pm",opg,1-0095-11-000-00,Oil palm grower &amp; miller,12,34500.55,1759.68,696.88,245.93,-,-,37203.04,12,36361.34,-,Terengganu,-,0,-,0,0,0,0,0,0,0,0,0,0,2,2,0,0,120,10,0,24790.91,22375.96,10417.26,0,20835.92,78420.05,2013,100% certification achieved in 2013,2013,Achieved,-,-,-,No independently sourced FFB,6g_rspo_resolution_-_tdm_plantation_sdn_bhd_12_estates_maps.zip,y,-,-,n,-,-,-,-,2 Mills,STPOM = 1.8 tCO2e/haKPOM = 0.67 tCO2e/ha,STPOM = 0.74 tCO2e/tCPOKPOM = 0.08 tCO2e/tCPO,Mill Emissions SourcesPOMEFuel ConsumptionGrid Electricity UtilizationPlantation/Field EmissionLand ConversionCO2 Emissions from FertilizerN2O EmissionsFuel ConsumptionCrop Sequestration,-,"The company will promote the benefits of sustainability and CSPO in our websites, during public talks and exhibitions when possible.",confidential,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1. Limited demands for premium CSPO2. High cost of NPP implementation3. NPP is time consuming,Engagement with key stakeholders annually
120,3019,TECK GUAN HOLDINGS SDN. BHD.,Malaysia,"April 24, 2018, 9:16 am",opg,1-0197-16-000-00,Oil palm grower,36,15745.06,-,0,0,-,-,15745.06,-,0,-,Sabah,-,0,-,0,0,0,0,0,0,0,0,0,0,4,0,1,0,60,0,0,0,0,0,0,213211.79,213211.79,2018,-,2026,-,-,-,2030,-,-,-,-,-,n,-,-,-,-,In progress,-,-,-,"We are rectifying the group review gap report from Wild Asia and is constantly engaging them in terms of clarification, best practices and compliance.   ",We are sharing our knowledge and experiences with our stakeholders and encourage them to adopt the best management practices as much as possible.,unknown,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Significant obstacles were educational background and the sense of urgency. We will continue to educate the workforce on the compliance requirements. A task force had been formed to reach out to them as well as the external stakeholders.,Yes
121,550,Tian Siang Holdings Sdn Bhd,Malaysia,"May 3, 2018, 7:01 pm",opg,1-0097-11-000-00,Oil palm grower &amp; miller,6,5628,-,0,20,-,-,5648,6,5648,-,Sabah,-,0,independent,0,0,0,0,0,0,0,0,0,0,5,2,0,0,60,0,0,0,0,18034.75,0,0,18034.75,2014,-,2014,-,-,-,-,"Independent smallholders are having difficulties to meet current version of RSPO P&C due to lack of interest by the certain owner,technical advised and GHG issue.Need more time to mitigate all issues of non-compliance to RSPO P&C before actual certification can be carried out.Independent Outgrowers are also unable to meet up with the current RSPO P&C due to lack of interest, technical advise, GHGissues & lack of resources.",tshsb_2017.shp,y,-,No.,y,-,-,-,-,-,-,-,-,Working with independent smallholders by providing plantation management technical expertise to assist the smallholders inupgrading their current field practice to meet RSPO P&C minimum requirement.,Working with independent smallholders by providing plantation management technical expertise to assist the smallholders inupgrading their current field practice to meet RSPO P&C minimum requirement.,unknown,-,y,Working with independent smallholders by providing plantation management technical expertise to assist the smallholders in upgrading their current field practice to meet RSPO P&C minimum requirement.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Technical assessment required hiring external consultant to conduct the assessment eg; SEIA & HCV which are very costly.Working closely with consultant to find agreeable terms and condition for the task in which directly providing in-house training to our sustainability management team.,"The company currently working with independent smallholders & Outgrowers to get themselves certified with RSPO P&C .This is a very challenging task since they need to aware and convinced the economic returns of being RSPO membership besides initialcapital to upgrade facilities in their fields. They have very limited resources and lack of fundings. As RSPO member, Tian SiangHoldings Sdn Bhd to assist them by providing technical advised and in terms of record-keeping an in-field good management practice."
122,3471,Trang sustainable palm oil grower community enterprise network,Thailand,"May 4, 2018, 7:03 pm",opg,1-0167-14-000-00,Oil palm grower,588,2462.08,260.32,0,0,-,-,2722.4,437,1544.09,-,-,Thailand,0,-,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45,0,0,5382.66,0,0,0,0,5382.66,2015,-,2019,-,-,-,2025,-,trang-sustainable-palm-oil-grower-community-enterprise-network_small-holder.rar,y,-,No change since the previous ACOP submission.,n,-,-,-,-,We did not process of GHG yet.,We did not process of GHG yet.,We did not process of GHG yet.,We did not process of GHG yet.,The group must re-certify then we will contact consultant.,The group will promote group details to mill.,unknown,-,n,-,n,-,-,-,-,-,0,0,0,0,0,-,-,-,-,-,0,-,-,-,-,-,-,-,0,0,-,0,-,0,-,Almost of propel still realize how important RSPO so group committee and members try hard to promote how we success that we have applied RSPO to our plantation.,group committee always discuss with stakeholders.Also made engagement with mill.
123,2597,TSH Resources Berhad,Malaysia,"May 2, 2018, 4:39 pm",opg,1-0173-14-000-00,Oil palm grower &amp; miller,18,42056,57467,17170,25,0,4370,121088,2,10102,Kalimantan Tengah; Kalimantan Timur; Sumatera Barat,Sabah,-,0,schemed; suppliers,49442,0,0,0,0,0,0,0,705156,0,6,2,0,0,340,14.25,0,25547,0,0,0,0,25547,2016,-,2021,Added recently planned mills.,2023,-,2024,-,tsh-boundary-kml-kmz.rar,y,The files are in KML and KMZ formats.,No.,n,-,-,-,-,2,7.92,4.96,Land Conversion,Certify at least 2 more mills and its supply bases under RSPO certification.,Continue to produce RSPO certified CSPO into the supply chain and possibly adopt the Book and Claim mechanism for CSPO that are purchased outside of the RSPO mechanism.,-,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Difficult to get premium in producing MB CPO. Refineries find it hard to accept MB CPOs from mills.,Engagement with social NGO\'s to find solutions to labour problems within plantations.
124,2825,TWIFO OIL PALM PLANTATIONS LIMITED,Ghana,"April 20, 2018, 8:26 pm",opg,1-0157-14-000-00,Oil palm grower &amp; miller,1,4545.64,-,38.18,0,-,1245.28,5829.1,1,5829.1,-,-,Ghana,0,schemed; associated; independent; outgrowers,12631,1175,15237,0,6751,0,10128,0,0,0,1,1,0,0,30,0,0,1019.07,0,0,0,15088.93,16108,2015,"TOPP was audited in August 2015 by TUV Rheinland. 10 non-conformance issues raised by the CB were addressed. However, TOPP\'s certification was put on hold because TOPP did not conduct HCV assessment prior to conversion by its Associated Smallholders ( referred to as Outgrowers in 2016 ACOP).",2017,"Early 2017, RSPO approved Remediation & compensation plan & gave TOPP the green light to progress with certification. ",2019,"TOPP Scheme Smallholders were audited at the same time as the Nucleus Estate & Palm Oil Mill. However, TOPP Associated Smallholders/Outgrowers will go through a year long preparation in 2018 and get audited & certified in 2019.",2019,A year long programme has been approved for the preparation of  Associated Smallholders/Outgrowers for RSPO audit & certification in 2019.,"all_blocks.shp,amenities.shp,boundary_road.shp,community.shp,culvert.shp,division.shp,division_boundary.shp,erase_block.shp,estate_boundary.shp,inner_road.shp,offset.shp,other_features.shp,road.shp,smallholder.shp,terrace.shp,water.shp,water_body.shp,lcc_2014.shp",y,Shape Files are those of TOPP\'s Concession.,No new concession was acquired & none of existing one has changed ownership.,y,-,-,-,-,-,-,-,-,"Base line assessment for the associated scheme smallholder will be conducted in June 2018.Certification support activities for smallholder farmers (sensitization, education and training) will  kick start  in July 2018.Follow up of action plan from baseline assessment will start on August 2018.Internal audit will be conducted in April 2019Pre certification audit will be conducted on the July 2019 and certification of smallholders will be carried out in  October 2019","TOPP will conduct training on the revised supply chain certification standard,HCV concept and management, pesticide management and integrated pest management plan(IPM).The company will continue  to engage with the various stakeholders such as workers and communities on the various company policies and procedures. We will conduct internal audits to assess our preparedness for the surveillance audit. The legal team will update the legal register and  ensure that TOPP is in full compliance with the applicable laws of the country.The Company will continue to provide  corporate  social responsibility to support the communities  ",unknown,-,y,"TOPP provides Technical & Extension Services including the supply of oil palm seedlings, fertilizers, agrochemicals, Farm tools & pre-financing of Farm activities governed by bilateral agreements.The preparation to Associated Smallholder RSPO certification in 2018 would include Independent Smallholders.",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Changes in attitude of Associated Smallholders & independent Smallholders due to sudden operational changes were not easily welcomed. Continuous training & stakeholder engagements were conducted to overcome this obstacle.,"Each year TOPP roll out awareness programme amongst the many Independent Smallholders, FFB buying agents, Field Contractors involved in the CSPO value chain.Since 2013, TOPP has set up field trials to show case Best Management Practices in palm oil cultivation for the benefit of all stakeholders."
125,214,United Palm Oil Industry Public Company Limited (UPOIC),Thailand,"April 25, 2018, 9:49 am",opg,1-0046-08-000-00,"Oil palm grower, miller and kernel crusher operator",6,3717.31,0,0,0,0,0,3717.31,6,3717.31,-,-,Thailand,0,-,0,0,0,0,0,0,0,0,0,0,1,1,1,1,75,3,0,2504.44,0,0,0,0,2504.44,2012,-,2018,-,-,-,-,-,"mill_upoic_2018.zip,upoic-area-rspo-_2018.zip",y,We do not have the RSPO uncertified site.,No any cossesion site have changed ownership but decleasing area  in Banmark estate was changed to plant durian trees.,y,-,-,-,-,-,-,-,-,No,No,confidential,-,n,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CSPO Price.,No.
